Date,Adj Close
1968-07-01,99.4000015258789
1968-07-02,99.73999786376953
1968-07-03,100.91000366210938
1968-07-08,101.94000244140625
1968-07-09,102.2300033569336
1968-07-11,102.38999938964844
1968-07-12,102.33999633789062
1968-07-15,102.26000213623047
1968-07-16,101.69999694824219
1968-07-18,101.44000244140625
1968-07-19,100.45999908447266
1968-07-22,99.33000183105469
1968-07-23,99.20999908447266
1968-07-25,97.94000244140625
1968-07-26,98.33999633789062
1968-07-29,97.6500015258789
1968-07-30,97.73999786376953
1968-08-01,97.27999877929688
1968-08-02,96.62999725341797
1968-08-05,96.8499984741211
1968-08-06,97.25
1968-08-08,97.04000091552734
1968-08-09,97.01000213623047
1968-08-12,98.01000213623047
1968-08-13,98.52999877929688
1968-08-15,98.06999969482422
1968-08-16,98.68000030517578
1968-08-19,99.0
1968-08-20,98.95999908447266
1968-08-22,98.69999694824219
1968-08-23,98.69000244140625
1968-08-26,98.94000244140625
1968-08-27,98.80999755859375
1968-08-29,98.73999786376953
1968-08-30,98.86000061035156
1968-09-03,99.31999969482422
1968-09-04,100.0199966430664
1968-09-05,100.73999786376953
1968-09-06,101.19999694824219
1968-09-09,101.2300033569336
1968-09-10,100.7300033569336
1968-09-12,100.5199966430664
1968-09-13,100.86000061035156
1968-09-16,101.23999786376953
1968-09-17,101.5
1968-09-19,101.58999633789062
1968-09-20,101.66000366210938
1968-09-23,102.23999786376953
1968-09-24,102.58999633789062
1968-09-26,102.36000061035156
1968-09-27,102.30999755859375
1968-09-30,102.66999816894531
1968-10-01,102.86000061035156
1968-10-03,103.22000122070312
1968-10-04,103.70999908447266
1968-10-07,103.69999694824219
1968-10-08,103.73999786376953
1968-10-10,103.29000091552734
1968-10-11,103.18000030517578
1968-10-14,103.31999969482422
1968-10-15,103.52999877929688
1968-10-17,104.01000213623047
1968-10-18,104.81999969482422
1968-10-21,104.98999786376953
1968-10-22,104.56999969482422
1968-10-24,103.83999633789062
1968-10-25,104.19999694824219
1968-10-28,103.9000015258789
1968-10-29,103.30000305175781
1968-10-31,103.41000366210938
1968-11-01,103.05999755859375
1968-11-04,103.0999984741211
1968-11-06,103.2699966430664
1968-11-07,103.5
1968-11-08,103.94999694824219
1968-11-12,104.62000274658203
1968-11-13,105.12999725341797
1968-11-14,105.19999694824219
1968-11-15,105.77999877929688
1968-11-18,105.91999816894531
1968-11-19,106.13999938964844
1968-11-21,105.97000122070312
1968-11-22,106.30000305175781
1968-11-25,106.4800033569336
1968-11-26,107.26000213623047
1968-11-27,107.76000213623047
1968-11-29,108.37000274658203
1968-12-02,108.12000274658203
1968-12-03,108.0199966430664
1968-12-05,107.66999816894531
1968-12-06,107.93000030517578
1968-12-09,107.66000366210938
1968-12-10,107.38999938964844
1968-12-12,107.31999969482422
1968-12-13,107.58000183105469
1968-12-16,107.0999984741211
1968-12-17,106.66000366210938
1968-12-19,106.97000122070312
1968-12-20,106.33999633789062
1968-12-23,105.20999908447266
1968-12-24,105.04000091552734
1968-12-26,105.1500015258789
1968-12-27,104.73999786376953
1968-12-30,103.80000305175781
1968-12-31,103.86000061035156
1969-01-02,103.93000030517578
1969-01-03,103.98999786376953
1969-01-06,102.47000122070312
1969-01-07,101.22000122070312
1969-01-08,100.80000305175781
1969-01-09,101.22000122070312
1969-01-10,100.93000030517578
1969-01-13,100.44000244140625
1969-01-14,101.12999725341797
1969-01-15,101.62000274658203
1969-01-16,102.18000030517578
1969-01-17,102.02999877929688
1969-01-20,101.69000244140625
1969-01-21,101.62999725341797
1969-01-22,101.9800033569336
1969-01-23,102.43000030517578
1969-01-24,102.37999725341797
1969-01-27,102.4000015258789
1969-01-28,102.41000366210938
1969-01-29,102.51000213623047
