Date,Adj Close
2019-04-01,14.541386604309082
2019-04-02,14.510116577148438
2019-04-03,14.760290145874023
2019-04-04,14.752473831176758
2019-04-05,14.345938682556152
2019-04-08,14.345938682556152
2019-04-09,14.299032211303711
2019-04-10,14.267760276794434
2019-04-11,14.134854316711426
2019-04-12,14.338123321533203
2019-04-15,14.549205780029297
2019-04-16,14.5335693359375
2019-04-17,14.627384185791016
2019-04-18,14.47884464263916
2019-04-22,14.39284610748291
2019-04-23,14.314666748046875
2019-04-24,14.048856735229492
2019-04-25,14.041038513183594
2019-04-26,14.36157512664795
2019-04-29,14.47884464263916
2019-04-30,14.47884464263916
2019-05-01,14.416300773620605
2019-05-02,14.385028839111328
2019-05-03,14.431937217712402
2019-05-06,14.330303192138672
2019-05-07,14.275578498840332
2019-05-08,14.19739818572998
2019-05-09,14.158308029174805
2019-05-10,14.330303192138672
2019-05-13,13.110702514648438
2019-05-14,12.774531364440918
2019-05-15,12.555627822875977
2019-05-16,12.407087326049805
2019-05-17,12.305453300476074
2019-05-20,12.524356842041016
2019-05-21,12.48526668548584
2019-05-22,12.391451835632324
2019-05-23,12.1647310256958
2019-05-24,12.50090217590332
2019-05-28,12.469630241394043
2019-05-29,12.735442161560059
2019-05-30,12.805801391601562
2019-05-31,12.672896385192871
2019-06-03,12.790167808532715
2019-06-04,13.20451831817627
2019-06-05,13.11851978302002
2019-06-06,13.009174346923828
2019-06-07,13.218220710754395
2019-06-10,13.202139854431152
2019-06-11,13.242340087890625
2019-06-12,13.097616195678711
2019-06-13,13.081535339355469
2019-06-14,12.864448547363281
2019-06-17,12.800125122070312
2019-06-18,12.985051155090332
2019-06-19,12.94485092163086
2019-06-20,13.113696098327637
2019-06-21,12.977011680603027
2019-06-24,12.864448547363281
2019-06-25,12.615198135375977
2019-06-26,12.824247360229492
2019-06-27,13.073494911193848
2019-06-28,13.129776954650879
2019-07-01,12.968971252441406
2019-07-02,13.033292770385742
2019-07-03,13.266461372375488
2019-07-05,13.531791687011719
2019-07-08,13.387066841125488
2019-07-09,13.306661605834961
2019-07-10,13.274502754211426
2019-07-11,13.3468656539917
2019-07-12,13.258419036865234
2019-07-15,13.113696098327637
2019-07-16,12.663440704345703
2019-07-17,12.607159614562988
2019-07-18,12.800125122070312
2019-07-19,12.952892303466797
2019-07-22,12.816205978393555
2019-07-23,13.025254249572754
2019-07-24,13.18605899810791
2019-07-25,13.169977188110352
2019-07-26,14.673511505126953
2019-07-29,14.83431625366211
2019-07-30,14.786076545715332
2019-07-31,14.568986892700195
2019-08-01,14.713711738586426
2019-08-02,14.729791641235352
2019-08-05,14.38405990600586
2019-08-06,14.359941482543945
2019-08-07,14.45642375946045
2019-08-08,14.633310317993164
2019-08-09,14.480544090270996
2019-08-12,14.351901054382324
2019-08-13,14.568986892700195
2019-08-14,14.39210033416748
2019-08-15,14.38405990600586
2019-08-16,14.745875358581543
2019-08-19,14.673511505126953
2019-08-20,14.41622257232666
2019-08-21,14.641350746154785
2019-08-22,14.753914833068848
2019-08-23,14.705672264099121
2019-08-26,14.786076545715332
2019-08-27,14.84235668182373
2019-08-28,15.019243240356445
2019-08-29,15.212210655212402
2019-08-30,15.131807327270508
2019-09-03,15.276533126831055
2019-09-04,15.364975929260254
2019-09-05,15.14788818359375
2019-09-06,15.397134780883789
2019-09-09,15.461459159851074
2019-09-10,15.614222526550293
2019-09-11,15.855432510375977
2019-09-12,15.943875312805176
2019-09-13,16.064477920532227
2019-09-16,15.847391128540039
2019-09-17,15.823272705078125
2019-09-18,15.654423713684082
2019-09-19,16.048398971557617
2019-09-20,15.959956169128418
2019-09-23,15.927796363830566
2019-09-24,15.935833930969238
2019-09-25,15.951916694641113
2019-09-26,16.120759963989258
2019-09-27,15.943875312805176
2019-09-30,16.008195877075195
2019-10-01,15.598143577575684
2019-10-02,15.340855598449707
2019-10-03,15.493619918823242
2019-10-04,15.66246509552002
2019-10-07,15.887593269348145
2019-10-08,15.775026321411133
2019-10-09,15.766988754272461
2019-10-10,16.152923583984375
2019-10-11,16.2574462890625
2019-10-14,16.22528648376465
2019-10-15,16.514738082885742
2019-10-16,16.54689598083496
2019-10-17,16.61121940612793
2019-10-18,16.57101821899414
2019-10-21,16.522775650024414
2019-10-22,16.667499542236328
2019-10-23,16.852426528930664
2019-10-24,16.603178024291992
2019-10-25,16.482576370239258
2019-10-28,16.538854598999023
2019-10-29,16.34588623046875
2019-10-30,16.31372833251953
2019-10-31,16.418251037597656
2019-11-01,16.458452224731445
2019-11-04,16.514738082885742
2019-11-05,16.76398277282715
2019-11-06,16.76398277282715
2019-11-07,16.812227249145508
2019-11-08,16.627302169799805
2019-11-11,16.514738082885742
2019-11-12,17.085594177246094
2019-11-13,16.973031997680664
2019-11-14,16.490615844726562
