Date,Adj Close
2020-11-02,130.90773010253906
2020-11-03,130.72837829589844
2020-11-04,131.57786560058594
2020-11-05,131.91769409179688
2020-11-06,134.26797485351562
2020-11-09,137.88307189941406
2020-11-10,139.95960998535156
2020-11-11,139.50656127929688
2020-11-12,139.97848510742188
2020-11-13,141.48867797851562
2020-11-16,142.38540649414062
2020-11-17,140.9695587158203
2020-11-18,139.10067749023438
2020-11-19,138.883544921875
2020-11-20,138.14735412597656
2020-11-23,136.74066162109375
2020-11-24,136.74066162109375
2020-11-25,136.56008911132812
2020-11-27,136.86424255371094
2020-11-30,137.51052856445312
2020-12-01,140.14328002929688
2020-12-02,140.799072265625
2020-12-03,141.61647033691406
2020-12-04,142.82354736328125
2020-12-07,141.5879364013672
2020-12-08,144.0401153564453
2020-12-09,145.51329040527344
2020-12-10,144.70542907714844
2020-12-11,145.37071228027344
2020-12-14,141.68301391601562
2020-12-15,143.1086883544922
2020-12-16,142.25326538085938
2020-12-17,146.00753784179688
2020-12-18,146.85345458984375
2020-12-21,145.43728637695312
2020-12-22,145.15213012695312
2020-12-23,144.41079711914062
2020-12-24,144.91452026367188
2020-12-28,145.59884643554688
2020-12-29,146.5017547607422
2020-12-30,148.31712341308594
2020-12-31,149.5812225341797
2021-01-04,148.7447967529297
2021-01-05,150.49362182617188
2021-01-06,151.90982055664062
2021-01-07,152.4230499267578
2021-01-08,152.10940551757812
2021-01-11,151.47259521484375
2021-01-12,150.29405212402344
2021-01-13,150.06593322753906
2021-01-14,152.6891632080078
2021-01-15,152.3564910888672
2021-01-19,154.71360778808594
2021-01-20,154.33343505859375
2021-01-21,153.71563720703125
2021-01-22,155.44546508789062
2021-01-25,157.75503540039062
2021-01-26,162.0320587158203
2021-01-27,159.56089782714844
2021-01-28,160.77748107910156
2021-01-29,155.04629516601562
2021-02-01,154.6470947265625
2021-02-02,153.25941467285156
2021-02-03,152.54660034179688
2021-02-04,153.96275329589844
2021-02-05,156.3008575439453
2021-02-08,156.74755859375
2021-02-09,158.03067016601562
2021-02-10,158.54391479492188
2021-02-11,157.83108520507812
2021-02-12,158.3253173828125
2021-02-16,156.89015197753906
2021-02-17,157.45091247558594
2021-02-18,157.5269317626953
2021-02-19,154.90370178222656
2021-02-22,154.8080596923828
2021-02-23,153.4404754638672
2021-02-24,155.4966583251953
2021-02-25,155.6592254638672
2021-02-26,151.54684448242188
2021-03-01,152.36932373046875
2021-03-02,152.08241271972656
2021-03-03,149.40455627441406
2021-03-04,146.3920135498047
2021-03-05,149.28981018066406
2021-03-08,150.5330810546875
2021-03-09,150.8199920654297
2021-03-10,152.2067413330078
2021-03-11,152.19720458984375
2021-03-12,152.6371307373047
2021-03-15,153.4213409423828
2021-03-16,154.3298797607422
2021-03-17,153.7560577392578
2021-03-18,153.46914672851562
2021-03-19,153.05792236328125
2021-03-22,153.49783325195312
2021-03-23,153.35438537597656
2021-03-24,154.84632873535156
2021-03-25,154.90371704101562
2021-03-26,157.73455810546875
2021-03-29,158.79612731933594
2021-03-30,157.81109619140625
2021-03-31,157.17987060546875
2021-04-01,155.72618103027344
2021-04-05,156.3000030517578
2021-04-06,156.2617645263672
2021-04-07,156.47215270996094
2021-04-08,155.8600616455078
2021-04-09,154.21510314941406
2021-04-12,154.58810424804688
2021-04-13,152.52235412597656
2021-04-14,152.94314575195312
2021-04-15,153.39263916015625
2021-04-16,155.1619415283203
2021-04-19,155.59230041503906
2021-04-20,159.2169647216797
2021-04-21,159.32215881347656
2021-04-22,157.97366333007812
2021-04-23,158.29884338378906
2021-04-26,156.9599151611328
2021-04-27,156.0609130859375
2021-04-28,154.9132537841797
2021-04-29,157.03639221191406
2021-04-30,155.6305389404297
