Date,Adj Close
2020-03-02,12.470012664794922
2020-03-03,12.689484596252441
2020-03-04,12.56977367401123
2020-03-05,12.41015625
2020-03-06,11.9412841796875
2020-03-09,11.063394546508789
2020-03-10,11.472412109375
2020-03-11,10.993563652038574
2020-03-12,9.966033935546875
2020-03-13,10.813995361328125
2020-03-16,9.68670654296875
2020-03-17,9.985986709594727
2020-03-18,9.148001670837402
2020-03-19,9.167953491210938
2020-03-20,9.04824161529541
2020-03-23,8.689104080200195
2020-03-24,9.327569961547852
2020-03-25,9.836344718933105
2020-03-26,10.145602226257324
2020-03-27,9.517112731933594
2020-03-30,10.005937576293945
2020-03-31,10.484786033630371
2020-04-01,9.417352676391602
2020-04-02,10.065793991088867
2020-04-03,9.876249313354492
2020-04-06,10.175530433654785
2020-04-07,10.375049591064453
2020-04-08,10.295242309570312
2020-04-09,10.245362281799316
2020-04-13,10.135625839233398
2020-04-14,10.813995361328125
2020-04-15,10.84392261505127
2020-04-16,11.242963790893555
2020-04-17,11.26291561126709
2020-04-20,11.133227348327637
2020-04-21,10.554618835449219
2020-04-22,10.893803596496582
2020-04-23,11.05341911315918
2020-04-24,11.173130989074707
2020-04-27,11.352699279785156
2020-04-28,11.73178768157959
2020-04-29,12.56977367401123
2020-04-30,12.290443420410156
2020-05-01,11.881427764892578
2020-05-04,12.090924263000488
2020-05-05,12.260516166687012
2020-05-06,12.330348014831543
2020-05-07,12.021092414855957
2020-05-08,12.080947875976562
2020-05-11,11.661955833435059
2020-05-12,11.642004013061523
2020-05-13,11.482388496398926
2020-05-14,11.073371887207031
2020-05-15,11.173130989074707
2020-05-18,11.322772026062012
2020-05-19,11.542243003845215
2020-05-20,11.73178768157959
2020-05-21,11.292842864990234
2020-05-22,10.87385082244873
2020-05-26,11.472412109375
2020-05-27,11.232987403869629
2020-05-28,11.30281925201416
2020-05-29,11.282867431640625
2020-06-01,11.95125961303711
2020-06-02,12.460036277770996
2020-06-03,12.479988098144531
2020-06-04,12.549820899963379
2020-06-05,13.198260307312012
2020-06-08,13.5474214553833
2020-06-09,13.397781372070312
2020-06-10,13.557398796081543
2020-06-11,13.357876777648926
2020-06-12,13.148381233215332
2020-06-15,13.866652488708496
2020-06-16,13.806797981262207
2020-06-17,14.096102714538574
2020-06-18,14.804399490356445
2020-06-19,15.113654136657715
2020-06-22,15.29322338104248
2020-06-23,15.50271987915039
2020-06-24,15.462815284729004
2020-06-25,15.379923820495605
2020-06-26,15.180184364318848
2020-06-29,15.240106582641602
2020-06-30,15.329989433288574
2020-07-01,15.499768257141113
2020-07-02,15.43984603881836
2020-07-06,18.725555419921875
2020-07-07,18.326078414916992
2020-07-08,19.075101852416992
2020-07-09,19.00519371032715
2020-07-10,19.854082107543945
2020-07-13,22.58052635192871
2020-07-14,20.712961196899414
2020-07-15,20.1536922454834
2020-07-16,17.976533889770508
2020-07-17,17.976533889770508
2020-07-20,20.323471069335938
2020-07-21,20.053823471069336
2020-07-22,19.21491813659668
2020-07-23,20.113744735717773
2020-07-24,18.77549171447754
2020-07-27,18.665634155273438
2020-07-28,18.865373611450195
2020-07-29,19.464590072631836
2020-07-30,18.705581665039062
2020-07-31,18.865373611450195
2020-08-03,19.274837493896484
2020-08-04,20.053823471069336
2020-08-05,20.133718490600586
2020-08-06,20.413354873657227
2020-08-07,19.973926544189453
2020-08-10,19.584436416625977
2020-08-11,19.20492935180664
2020-08-12,19.075101852416992
2020-08-13,18.75551986694336
2020-08-14,18.79546356201172
2020-08-17,18.68560791015625
2020-08-18,18.316091537475586
2020-08-19,18.346052169799805
2020-08-20,18.116352081298828
2020-08-21,18.02646827697754
2020-08-24,18.296117782592773
2020-08-25,19.025163650512695
2020-08-26,20.023860931396484
2020-08-27,20.053823471069336
2020-08-28,20.39337921142578
2020-08-31,20.64305305480957
